"ID",y,x
1357,-112447.688765049,11345970.7746038
1357,-112473.385297459,11345981.2052401
1357,-112482.177193499,11345986.8398617
1357,-112481.091659678,11345985.4168275
1357,-112477.720010212,11345977.4556286
1357,-112480.917232022,11345981.4278791
1357,-112481.331033803,11345979.7970485
1357,-112481.371857297,11345978.9807056
1357,-112482.763567323,11345980.862005
1357,-112480.258489279,11345980.0716366
1357,-112481.696589636,11345977.858234
1357,-112482.956551116,11345978.5113084
1357,-112483.839823083,11345976.7840009
1357,-112483.06974353,11345979.5428691
1357,-112481.32917819,11345981.0716567
1357,-112484.739795571,11345974.7097478
1357,-112480.913520797,11345977.7042421
1357,-112482.783979071,11345978.5020318
1357,-112483.494678993,11345976.6318644
1357,-112482.644808068,11345978.3146439
1357,-112480.418072028,11345977.2942154
1357,-112481.230830681,11345981.079078
1357,-112483.670962264,11345978.8452669
1357,-112485.721415052,11345978.3628825
1357,-112489.620058803,11345967.4851128
1357,-112480.887542209,11345949.3882743
1357,-112484.929068136,11345955.354999
1357,-112478.480811685,11345959.1454276
1357,-112483.780443454,11345958.0006922
1357,-112491.486805894,11345968.2754812
1357,-112500.39931725,11345969.0417304
1357,-112513.804269158,11345960.5165127
1357,-112526.112553926,11345970.1549253
1357,-112527.543232012,11345985.1311075
1357,-112527.962600685,11345991.359433
1357,-112527.411483446,11345992.1980398
1357,-112525.195880811,11345992.7861777
1357,-112509.558625421,11345996.8029561
1357,-112482.490792158,11345996.0385622
1357,-112461.388757513,11346024.8703104
1357,-112455.556565074,11346033.258234
1357,-112453.480133871,11346038.5050926
1357,-112452.461402214,11346043.4161375
1357,-112460.225287998,11346081.1089171
1357,-112459.707571901,11346108.6920316
1357,-112420.249813805,11346188.6231367
1357,-112354.540705975,11346250.0640743
1357,-112351.439977141,11346345.8582067
1357,-112409.357365353,11346396.462192
1357,-112509.97057162,11346436.6912006
1357,-112530.094700723,11346543.6914951
1357,-112498.810912129,11346576.5734173
1357,-112503.034288378,11346574.6253262
1357,-112486.751280485,11346568.0593317
1357,-112452.888193253,11346539.5040269
1357,-112431.029070187,11346530.5817697
1357,-112424.024130773,11346527.1828146
1357,-112424.573392242,11346528.5205039
1357,-112418.448013537,11346528.9027008
1357,-112412.337479837,11346539.6765721
1357,-112380.344857315,11346547.5338729
1357,-112379.322414638,11346551.4857148
1357,-112368.005032088,11346559.1593384
1357,-112383.243324596,11346616.6818299
1357,-112319.773947808,11346650.3578312
1357,-112254.048157697,11346728.1905638
1357,-112211.69381169,11346764.8035443
1357,-112234.560518887,11346894.2736781
1357,-112279.444067166,11347063.8577904
1357,-112263.480234634,11347096.598708
1357,-112274.103614917,11347094.8899538
1357,-112277.564331879,11347090.9251245
1357,-112274.764212897,11347093.0698801
1357,-112278.622030903,11347090.0438453
1357,-112278.64244264,11347098.2184066
1357,-112285.309657791,11347088.7321306
1357,-112285.491507801,11347091.1088017
1357,-112285.244711358,11347088.8471608
1357,-112285.539753723,11347091.4483262
1357,-112288.659038116,11347089.9473684
1357,-112289.057994779,11347090.9770737
1357,-112290.538773461,11347095.0736309
1357,-112289.317780511,11347092.960416
1357,-112286.719923187,11347097.6265579
1357,-112299.61271815,11347090.6598131
1357,-112283.480024007,11347068.744716
1357,-112115.669615457,11347178.0530347
1357,-112022.347214263,11347258.9878705
1357,-112008.784553602,11347282.4169126
1357,-111975.318611725,11347283.8473681
1357,-111969.569929589,11347287.6303755
1357,-111969.558795924,11347287.0756333
1357,-111797.779382916,11347233.8463635
1357,-111703.879968803,11347249.0860018
1357,-111544.898813313,11347277.0346152
1357,-111501.217789922,11347255.2493909
1357,-111473.788188184,11347162.5276764
1357,-111396.355520993,11347090.4724254
1357,-111354.877121607,11347061.5813068
1357,-111347.504792625,11347026.4655734
1357,-111349.63503013,11346995.2256137
1357,-111351.976806916,11346989.9286613
1357,-111353.483560291,11346972.9747028
1357,-111337.002053884,11346957.0022111
1357,-111295.276865464,11346945.00197
1357,-111212.663381617,11346944.3730149
1357,-111205.606508668,11346937.7680585
1357,-111223.550227426,11346921.9254396
1357,-111220.599812388,11346913.394656
1357,-111225.756544094,11346901.5168663
1357,-111239.564115744,11346883.3717893
1357,-111238.706825297,11346880.6092106
1357,-111241.23787329,11346881.8077505
1357,-111240.360171162,11346880.8615348
1357,-111258.457907014,11346867.0504966
1357,-111266.30155842,11346859.1356808
1357,-111267.138437253,11346857.5493781
1357,-111266.895352714,11346847.3024189
1357,-111261.738620428,11346846.0964578
1357,-111266.464851852,11346848.9184069
1357,-111266.149398633,11346844.8830754
1357,-111258.300180409,11346824.6711665
1357,-111255.925003296,11346794.6557211
1357,-111242.406905727,11346782.6591906
1357,-111220.000451349,11346770.6311197
1357,-111216.742005592,11346772.260095
1357,-111205.639909592,11346744.114817
1357,-111205.667743694,11346727.7582731
1357,-111198.469844762,11346706.950805
1357,-111198.078311723,11346703.0657547
1357,-111195.677156507,11346705.2643147
1357,-111201.184597553,11346699.4775565
1357,-111201.739423997,11346700.0100347
1357,-111233.08619166,11346651.3096128
1357,-111238.979599531,11346609.4850248
1357,-111236.316803456,11346591.2917094
1357,-111234.351715634,11346592.4902493
1357,-111234.502019802,11346593.5366525
1357,-111236.63782347,11346591.523625
1357,-111234.299758638,11346594.6665453
1357,-111236.717614571,11346594.9225801
1357,-111233.770910643,11346594.8632097
1357,-111238.205811401,11346594.5663578
1357,-111234.258935284,11346589.9503095
1357,-111211.141783967,11346563.8124931
1357,-111190.522280831,11346557.8698876
1357,-111189.497985889,11346556.918106
1357,-111189.336548099,11346557.4413076
1357,-111190.312597264,11346558.4617362
1357,-111190.481457482,11346559.9515621
1357,-111191.03628391,11346561.3616089
1357,-111190.329297725,11346559.8643618
1357,-111188.475546556,11346556.6973223
1357,-111189.173254704,11346558.5545025
1357,-111187.822372973,11346559.7586083
1357,-111188.653684807,11346557.8958621
1357,-111190.342286974,11346559.7215018
1357,-111188.644406773,11346559.3430155
1357,-111190.750520465,11346561.6139331
1357,-111189.57221016,11346561.0462037
1357,-111189.06562951,11346560.0832901
1357,-111189.273457469,11346559.0684274
1357,-111190.613205564,11346561.0833102
1357,-111190.407233211,11346559.4320711
1357,-111188.811411382,11346558.0442881
1357,-111188.050612607,11346558.146331
1357,-111190.446200952,11346558.4357617
1357,-111189.690968995,11346558.8179586
1357,-111188.288130274,11346558.8272353
1357,-111188.477402163,11346558.003471
1357,-111190.978760099,11346560.4209592
1357,-111187.000339177,11346554.9997
1357,-111192.904879947,11346536.8342145
1357,-111212.075154232,11346505.9115153
1357,-111217.153950327,11346499.2063712
1357,-111238.16313244,11346508.5386553
1357,-111240.996644374,11346510.6091978
1357,-111241.03746773,11346508.594315
1357,-111246.747170628,11346501.015313
1357,-111256.442717682,11346488.1319373
1357,-111258.461618229,11346486.4732768
1357,-111265.759721128,11346483.4973358
1357,-111266.975143822,11346481.7013813
1357,-111286.379228506,11346463.8364584
1357,-111322.520893047,11346465.2873224
1357,-111326.538283201,11346463.1351456
1357,-111336.935252014,11346461.7492179
1357,-111355.057115545,11346456.3094055
1357,-111366.502503503,11346450.3890639
1357,-111367.665969517,11346449.1404303
1357,-111363.555798529,11346440.9844223
1357,-111367.079597491,11346450.0346969
1357,-111374.004725409,11346439.8842146
1357,-111376.806693065,11346450.4280257
1357,-111377.810576848,11346452.7137859
1357,-111375.826932188,11346438.3591376
1357,-111394.099101883,11346409.5273895
1357,-111394.820933323,11346397.6291912
1357,-111390.014909105,11346388.6475637
1357,-111389.287510851,11346389.7329287
1357,-111389.565852019,11346390.8628216
1357,-111391.458571972,11346390.7904639
1357,-111392.132157604,11346390.7700553
1357,-111392.074633763,11346391.2042013
1357,-111393.323457817,11346391.1596735
1357,-111392.657294613,11346391.9240673
1357,-111392.638738536,11346390.2969474
1357,-111393.527574677,11346390.3822924
1357,-111394.247550507,11346391.990859
1357,-111394.02487757,11346394.9872087
1357,-111386.303693537,11346388.3711202
1357,-111388.556401382,11346387.3729555
1357,-111387.580351687,11346387.0222991
1357,-111388.882988353,11346386.5065188
1357,-111385.346199925,11346377.6065255
1357,-111392.291739876,11346354.7600553
1357,-111402.514283419,11346324.596184
1357,-111447.638958087,11346329.4589904
1357,-111467.525510496,11346330.1009328
1357,-111465.280224596,11346317.9504104
1357,-111469.802341751,11346307.1338666
1357,-111465.558565822,11346298.2839671
1357,-111461.22757636,11346300.042815
1357,-111459.639175784,11346300.7255745
1357,-111460.119778294,11346301.6179858
1357,-111458.885798876,11346299.6198009
1357,-111461.016037031,11346294.6716496
1357,-111459.488871523,11346289.1669008
1357,-111463.090606954,11346281.5378049
1357,-111464.474890648,11346267.7768606
1357,-111445.32687042,11346233.6889772
1357,-111436.4737644,11346192.9757288
1357,-111427.78209649,11346177.1423864
1357,-111432.729147414,11346163.541
1357,-111443.825683489,11346130.8780061
1357,-111448.162239568,11346124.2118239
1357,-111455.139326052,11346114.142976
1357,-111480.694762044,11346121.9446169
1357,-111539.873825309,11346066.7282943
1357,-111541.061414787,11346055.5685153
1357,-111527.801236243,11346012.8181201
1357,-111514.320240781,11345963.0490311
1357,-111513.874894758,11345961.5907458
1357,-111515.262889863,11345958.7279795
1357,-111511.531261327,11345958.8875375
1357,-111508.016739012,11345950.0450593
1357,-111508.922275909,11345939.4288906
1357,-111507.376554116,11345939.9149856
1357,-111505.843821591,11345939.4177586
1357,-111512.8042087,11345933.5345235
1357,-111515.984721542,11345926.998214
1357,-111517.252102104,11345922.9350526
1357,-111521.321451439,11345925.9944833
1357,-111527.834637197,11345912.7233447
1357,-111524.592889172,11345911.1240547
1357,-111529.714368608,11345912.5470888
1357,-111527.864326934,11345909.7585355
1357,-111525.804601509,11345909.0961846
1357,-111525.041946423,11345911.8198015
1357,-111524.420317584,11345912.8105449
1357,-111525.218229228,11345912.4135054
1357,-111523.973115941,11345912.8476514
1357,-111532.334487824,11345911.4468812
1357,-111531.323181184,11345911.7864056
1357,-111533.254869651,11345911.4283279
1357,-111543.698234563,11345895.173827
1357,-111543.15454125,11345892.4743293
1357,-111517.482197552,11345795.4464058
1357,-111471.156935738,11345594.201175
1357,-111354.379818766,11345498.1844036
1357,-111303.673488651,11345389.0579067
1357,-111304.985403054,11345335.1477327
1357,-111264.050706935,11345297.6386303
1357,-111220.61651285,11345295.3324615
1357,-111217.627130092,11345271.7271634
1357,-111214.351983894,11345258.7974046
1357,-111207.345212299,11345241.299836
1357,-111198.367786388,11345239.9602914
1357,-111192.65993985,11345234.435134
1357,-111189.913641807,11345223.5814837
1357,-111188.156382193,11345212.275134
1357,-111190.900824615,11345210.2454087
1357,-111192.082846137,11345207.5755963
1357,-111191.784093446,11345205.7592332
1357,-111192.526336161,11345200.6069961
1357,-111195.454483689,11345184.083473
1357,-111193.391048927,11345178.7883759
1357,-111192.530047374,11345172.2168153
1357,-111173.205758757,11345133.9303318
1357,-111173.235448463,11345134.7002916
1357,-111174.734778675,11345117.8762058
1357,-111184.164972053,11345102.6476995
1357,-111183.947866064,11345101.6217049
1357,-111181.797217849,11345102.2859111
1357,-111181.136621851,11345099.4379875
1357,-111179.769039691,11345101.4899768
1357,-111181.917832287,11345100.1114705
1357,-111183.697359153,11345099.0075521
1357,-111187.143220898,11345092.552877
1357,-111188.254729351,11345101.5808877
1357,-111190.409088818,11345108.3379808
1357,-111191.225555802,11345107.9743371
1357,-111193.650833878,11345111.9558643
1357,-111195.356136529,11345111.5013097
1357,-111193.391048927,11345111.371437
1357,-111191.65976779,11345112.1358308
1357,-111250.23571193,11345078.0850538
1357,-111416.147434603,11344980.8678873
1357,-111520.224786839,11344876.1607742
1357,-111548.203652212,11344791.0533128
1357,-111516.220383814,11344767.2068226
1357,-111507.677162676,11344753.9876331
1357,-111505.255593732,11344756.8207141
1357,-111502.600218151,11344757.4032861
1357,-111501.874675281,11344761.9803725
1357,-111501.828285072,11344758.1175862
1357,-111504.704478044,11344759.2382023
1357,-111503.990068821,11344757.4069967
1357,-111500.78914439,11344758.3643443
1357,-111504.693344394,11344758.3420804
1357,-111505.652693927,11344761.7373249
1357,-111503.8527538,11344761.5647797
1357,-111503.168034311,11344758.3476464
1357,-111501.08418612,11344759.7799572
1357,-111501.401495148,11344759.9432259
1357,-111501.757771954,11344762.8542305
1357,-111503.416685833,11344764.1585238
1357,-111501.536954558,11344763.8338421
1357,-111498.595815319,11344763.1677804
1357,-111501.707670528,11344761.1250677
1357,-111500.032056182,11344762.6204596
1357,-111503.175456745,11344759.8096425
1357,-111501.000683743,11344761.5870436
1357,-111502.318165679,11344764.0601917
1357,-111501.965600089,11344759.601846
1357,-111499.505063409,11344759.0044314
1372,-112644.504431926,11343917.2379826
1372,-112646.560452471,11343913.4141581
1372,-112655.550903448,11343903.9909632
1372,-112652.099460941,11343900.9816262
1372,-112651.982557244,11343905.7516664
1372,-112652.223787094,11343905.5624233
1372,-112649.510879083,11343906.3750556
1372,-112651.746894235,11343906.0429525
1372,-112651.234744704,11343900.751566
1372,-112651.270001376,11343899.3600724
1372,-112651.179076279,11343902.4083711
1372,-112650.731873248,11343901.4640108
1372,-112651.505664383,11343899.9649083
1372,-112650.744862547,11343905.5921085
1372,-112651.954723031,11343906.1839572
1372,-112648.061644372,11343904.7182505
1372,-112648.679563909,11343903.823984
1372,-112651.934311274,11343905.6589002
1372,-112650.345905486,11343901.5697643
1372,-112651.782150906,11343903.0911306
1372,-112650.598269021,11343907.9557923
1372,-112649.085943424,11343908.5123898
1372,-112652.672845742,11343905.7999049
1372,-112651.720915636,11343904.2841045
1372,-112652.897375065,11343905.8258795
1372,-112651.555765968,11343904.5791012
1372,-112649.308617131,11343903.23028
1372,-112651.945444958,11343903.7423496
1372,-112652.76377084,11343905.8054709
1372,-112652.535530288,11343904.1505211
1372,-112651.869364775,11343904.1950489
1372,-112655.343074652,11343900.3619478
1372,-112653.995898701,11343896.8498179
1372,-112654.463513493,11343899.9111039
1372,-112655.784710846,11343899.3489405
1372,-112656.187379139,11343901.8202332
1372,-112657.139309258,11343896.7644729
1372,-112654.140636614,11343906.6496437
1372,-112670.208400787,11343898.4453972
1372,-112673.307276738,11343898.1967837
1372,-112673.784169627,11343879.8624636
1372,-112666.051824698,11343865.7100456
1372,-112645.936966095,11343839.4720416
1372,-112654.545160519,11343826.9485989
1372,-112659.017190901,11343827.8150357
1372,-112662.52615752,11343831.0692754
1372,-112644.201966811,11343837.429329
1372,-112641.68389835,11343841.3681837
1372,-112641.735855546,11343836.195538
1372,-112611.021730796,11343833.7836156
1372,-112600.299993082,11343832.2678153
1372,-112589.483619377,11343856.4742386
1372,-112590.003191274,11343862.7563685
1372,-112588.548389962,11343867.7954308
1372,-112588.249636121,11343870.3390812
1372,-112597.781924923,11343888.4897241
1372,-112606.24538031,11343891.2467368
1372,-112605.523546462,11343891.2244729
1372,-112599.424143285,11343892.9851762
1372,-112674.27961866,11343933.4683644
1372,-112654.18702697,11343945.1624769
1372,-112659.527484829,11343949.0178419
1372,-112664.055183702,11343954.112564
1372,-112656.16140054,11343946.1291011
1372,-112667.10581363,11343980.248525
1372,-112670.189844642,11343979.1928452
1372,-112651.370204545,11344007.9411037
1372,-112656.46572128,11344010.6721419
1372,-112671.414550106,11344029.5018337
1372,-112687.55468401,11344042.6430996
1372,-112689.588437424,11344046.9437426
1372,-112691.243645503,11344047.7749281
1372,-112695.942061306,11344046.6023629
1372,-112723.548038796,11344056.0348344
1372,-112755.037820092,11344060.3113582
1372,-112761.500926399,11344059.0905544
1372,-112772.840588649,11344061.361472
1372,-112784.332411679,11344063.9719141
1372,-112798.214267178,11344057.5766093
1372,-112793.718112077,11344066.2224231
1372,-112827.837306152,11344074.6808491
1372,-112840.800633793,11344056.3205544
1372,-112847.195083875,11344057.0849482
1372,-112851.771031099,11344050.9048612
1372,-112852.622758508,11344048.8695698
1372,-112884.585733012,11344062.595263
1372,-112893.715361082,11344065.9255711
1372,-112904.099385486,11344075.5380091
1372,-112923.655718178,11344083.4101525
1372,-112940.0946175,11344093.0096032
1372,-112942.293522141,11344104.0357988
1372,-112939.907200312,11344103.0951491
1372,-112952.100451434,11344103.2509964
1372,-112967.579998652,11344103.1433875
1372,-112978.802763581,11344104.3437828
1372,-112994.907654539,11344110.3680225
1372,-112995.32145691,11344115.8245329
1372,-113010.068037631,11344133.6245194
1372,-113029.765402907,11344125.1197103
1372,-113042.971823545,11344108.9876608
1372,-113038.720606731,11344106.4588531
1372,-113057.436352535,11344122.9712442
1372,-113056.755341344,11344120.965638
1372,-113057.412229524,11344122.8914652
1372,-113059.679792684,11344125.2236085
1372,-113056.836988462,11344126.1957988
1372,-113054.476644504,11344126.1030325
1372,-113076.207767806,11344128.9583774
1372,-113084.242587019,11344117.0379153
1372,-113085.081325663,11344114.4478818
1372,-113091.705876525,11344093.4752897
1372,-113084.433715515,11344077.2653166
1372,-113081.230921506,11344080.6549951
1372,-113085.29286594,11344083.5066293
1372,-113079.362315743,11344091.5067901
1372,-113082.049248362,11344077.1706951
1372,-113084.340934692,11344081.0056515
1372,-113080.189920678,11344083.8276006
1372,-113081.466584795,11344084.2487593
1372,-113080.074872458,11344082.0947272
1372,-113073.526402082,11344079.4471786
1372,-113075.452531923,11344080.0520145
1372,-113079.96910232,11344080.9555577
1372,-113078.183999305,11344081.7459261
1372,-113079.952401772,11344078.7514318
1372,-113077.554945335,11344081.3767164
1372,-113078.154309441,11344079.8850353
1372,-113069.820736126,11344080.2189937
1372,-113078.701716291,11344082.0984378
1372,-113078.067095469,11344081.1485115
1372,-113078.219256018,11344082.2895363
1372,-113087.000033099,11344088.5364151
1372,-113101.97114718,11344107.8188061
1372,-113110.007822585,11344116.3477345
1372,-113124.062262985,11344144.0941176
1372,-113121.325228404,11344152.6100586
1372,-113086.304176919,11344173.7218
1372,-113096.83108935,11344195.6832802
1372,-113095.18515749,11344194.3993954
1372,-113107.28192181,11344202.5424162
1372,-113111.286342425,11344211.3514985
1372,-113120.284227461,11344214.5908957
1372,-113120.083820862,11344215.8580827
1372,-113136.95323224,11344195.9133405
1372,-113138.781014732,11344184.1598576
1372,-113134.123416724,11344161.6399247
1372,-113132.763249668,11344160.6714451
1372,-113119.072509788,11344141.3445261
1372,-113124.576268804,11344110.627768
1372,-113129.734883198,11344094.3324498
1372,-113105.05703753,11344069.1260065
1372,-113110.503272216,11344064.5470648
1372,-113123.323727551,11344045.5503937
1372,-113106.051648016,11344018.7780562
1372,-113106.085049113,11344014.7872524
1372,-113105.580321405,11344015.2325304
1372,-113105.055181914,11344012.4068706
1372,-113123.08991985,11343942.798793
1372,-113112.653931865,11343912.2731333
1372,-113112.594552133,11343883.2243122
1372,-113121.854079151,11343855.2534348
1372,-113122.214068785,11343854.9454508
1372,-113125.769430328,11343882.7864555
1372,-113128.374716158,11343879.6491012
1372,-113126.840121156,11343880.7381768
1372,-113126.407762466,11343880.7548748
1372,-113131.807607058,11343880.5452231
1372,-113131.226799029,11343880.7641515
1372,-113141.421557374,11343875.1777683
1372,-113140.619930933,11343875.7937362
1372,-113140.978064969,11343875.9217536
1372,-113145.702465269,11343878.4115995
1372,-113143.780046288,11343879.0962144
1372,-113141.282386117,11343875.7139572
1372,-113144.63548562,11343879.5952968
1372,-113146.890060014,11343870.1275741
1372,-113146.87521508,11343865.2758996
1372,-113162.369615609,11343853.906469
1372,-113208.728494863,11343849.4722426
1372,-113204.054195394,11343828.3809097
1372,-113186.672630578,11343800.8293357
1372,-113176.696833749,11343806.1819479
1372,-113159.652992522,11343733.3845669
1372,-113146.741610671,11343711.7199387
1372,-113144.542704782,11343639.6832409
1372,-113137.467238077,11343633.1988805
1372,-113133.156640412,11343627.7683447
1372,-113134.437015951,11343624.8499187
1372,-113131.629467855,11343598.4579228
1372,-113025.670058007,11343488.6412452
1372,-112972.439856637,11343437.7571059
1372,-112967.143928924,11343330.1371328
1372,-112936.511423555,11343281.7651035
1372,-112851.726496333,11343252.5326052
1372,-112737.899362471,11343182.6981779
1372,-112694.35179971,11343183.8392027
1372,-112627.835449923,11343189.7113058
1372,-112573.627398771,11343192.0545811
1372,-112559.793797865,11343156.3265905
1372,-112565.366206054,11342970.1948359
1372,-112695.917938317,11342860.4505159
1372,-112806.545978596,11342814.6202816
1372,-112831.140301127,11342766.9217351
1372,-112880.514512763,11342632.3216282
1372,-112870.551713727,11342615.5365042
1372,-112819.262508663,11342536.7278707
1372,-112845.959244123,11342485.3427938
1372,-112870.562847418,11342387.9271074
1372,-112878.456635272,11342386.570865
1372,-112916.665614131,11342381.3778107
1372,-112922.913471922,11342376.7228006
1372,-112945.034266591,11342371.1883667
1372,-113032.272340381,11342361.5239795
1372,-113143.182537686,11342332.3545623
1372,-113124.433386321,11342254.1823052
1372,-113159.161254056,11342224.8885812
1372,-113232.701213097,11342187.9193783
1372,-113392.022688456,11342204.7972684
1372,-113550.910019741,11342189.676371
1372,-113629.660637996,11342169.132359
1372,-113734.842721484,11342117.3224126
1372,-113826.931578752,11342017.1571348
1372,-113820.975037607,11341942.5953398
1372,-113839.202796075,11341853.7475436
1372,-113992.215429246,11341810.4999214
1372,-114128.104448935,11341946.5861436
1372,-114281.549566121,11341965.0726004
1372,-114354.10627573,11341850.0127747
1372,-114387.101110771,11341743.7991378
1372,-114398.748857947,11341784.7517232
1372,-114484.532477192,11341808.6891244
1372,-114509.030422572,11341834.1590238
1372,-114507.302836761,11341834.1868537
1372,-114565.181605069,11341877.9131497
1372,-114561.243970634,11341878.9280124
1372,-114554.778976208,11341873.2507184
1372,-114476.642365164,11341805.6129958
1372,-114476.46979216,11341804.7799549
1372,-114476.323197889,11341803.0415156
1372,-114412.499026763,11341799.1453334
1372,-114416.206562253,11341796.7519643
1372,-114414.69794045,11341793.375273
1372,-114481.253590069,11341740.7545497
1372,-114467.310433735,11341664.1871487
1372,-114540.201193571,11341643.9028821
1372,-114572.489053067,11341606.0598212
1372,-114628.018611397,11341552.1255279
1372,-114625.873509501,11341538.6076312
1372,-114520.611371281,11341538.2718173
1372,-114495.660652898,11341474.942159
1372,-114549.453335078,11341406.9612013
1372,-114552.13285625,11341400.0927888
1372,-114500.565066614,11341355.3145236
1372,-114471.964337863,11341320.0243896
1372,-114477.750172511,11341312.5455752
1372,-114475.371262936,11341311.0613153
1372,-114475.926094417,11341326.2694131
1372,-114501.693285899,11341364.8917104
1372,-114501.8881264,11341364.6226883
1372,-114534.489582869,11341390.6399086
1372,-114594.641495379,11341409.9389977
1372,-114605.509887125,11341407.3322663
1372,-114586.537984114,11341408.3007458
1372,-114586.10562366,11341409.5252602
1372,-114585.509968271,11341406.5047914
1372,-114584.055158853,11341406.5252
1372,-114582.00098281,11341409.2451062
1372,-114582.759933126,11341409.58092
1372,-114583.66547776,11341407.0539675
1372,-114583.106934861,11341409.8870486
1372,-114583.557851555,11341408.2172562
1372,-114572.390704986,11341405.337792
1372,-114485.376785992,11341478.2650458
1372,-114448.674405966,11341483.6343559
1372,-114391.935009305,11341526.7261308
1372,-114388.112425431,11341524.0952802
1372,-114382.174431141,11341534.1307323
1372,-114388.657978661,11341523.3550056
1372,-114382.695861261,11341525.664885
1372,-114382.976060364,11341520.4922393
1372,-114395.822540038,11341530.5295467
1372,-114383.822224546,11341530.1046773
1372,-114380.639830759,11341525.0897342
1372,-114344.611052693,11341514.5644764
1372,-114332.319406129,11341497.5103304
1372,-114333.73895768,11341492.0779393
1372,-114335.301392205,11341488.5620987
1372,-114348.338999327,11341475.7288168
1372,-114348.441058593,11341471.8437666
1372,-114348.988467386,11341464.5597611
1372,-114369.717632819,11341473.0441617
1372,-114410.875356329,11341479.7363184
1372,-114408.735822613,11341481.4061108
1372,-114412.881285175,11341494.7792923
1372,-114423.365557314,11341504.8648381
1372,-114444.378637482,11341506.8370485
1372,-114497.217521264,11341478.5637531
1372,-114500.05291444,11341470.9457893
1372,-114498.432954854,11341478.1852668
1372,-114500.587334099,11341473.0423063
1372,-114500.327546767,11341474.4616298
1372,-114501.732253998,11341472.2203975
1372,-114501.886270775,11341474.4245234
1372,-114500.286723042,11341475.239011
1372,-114503.858798907,11341472.9847913
1372,-114503.038613173,11341472.4448918
1372,-114500.03806945,11341474.2760974
1372,-114499.559318507,11341473.0348851
1372,-114503.949724475,11341472.2612146
1372,-114499.032321345,11341473.0905448
1372,-114500.847121436,11341474.9996741
1372,-114502.515327252,11341474.0942755
1372,-114501.672874035,11341473.6916701
1372,-114497.668437848,11341476.5006319
1372,-114502.39285608,11341478.9218308
1372,-114502.728723994,11341477.7288569
1372,-114499.997245727,11341476.5952534
1372,-114501.808334574,11341469.6748917
1372,-114499.85807394,11341468.968013
1372,-114504.847846411,11341469.8826881
1372,-114493.478439326,11341458.0939541
1372,-114495.521481115,11341462.1812347
1372,-114500.683826539,11341457.8527618
1372,-114498.980363878,11341458.7247646
1372,-114498.16760065,11341456.9566399
1372,-114498.637073473,11341461.954885
1372,-114494.244811948,11341461.9641617
1372,-114497.813176504,11341459.8602234
1372,-114496.623721647,11341462.2368945
1372,-114498.252959346,11341455.6579126
1372,-114501.379685472,11341455.7952066
1372,-114496.749904067,11341460.0346238
1372,-114493.114737066,11341459.5411075
1372,-114498.429243607,11341458.7544497
1372,-114500.019513212,11341454.4129895
1372,-114491.619104302,11341459.2646641
1372,-114498.412542993,11341454.9324805
1372,-114525.332078572,11341442.3107056
1372,-114527.130178181,11341437.6111678
1372,-114542.893704041,11341450.6077183
1372,-114541.899089557,11341451.4518911
1372,-114537.792593595,11341458.0920987
1372,-114523.8772694,11341479.2149721
1372,-114524.053553675,11341480.190873
1372,-114521.939998014,11341481.367149
1372,-114516.593945514,11341488.9183211
1372,-114505.83689392,11341502.0057826
1372,-114501.201545585,11341502.9909601
1372,-114502.047710048,11341504.9446171
1372,-114502.541305986,11341507.6404041
1372,-114500.485274791,11341507.5699018
1372,-114480.563298048,11341527.6686358
1372,-114476.751846961,11341545.4407925
1372,-114458.744875098,11341555.8602969
1372,-114429.83611622,11341562.2500356
1372,-114413.113238097,11341572.086968
1372,-114410.875356329,11341572.8624937
1372,-114448.062050197,11341517.12668
1372,-114532.723028831,11341452.5947712
1372,-114543.303796954,11341409.4658899
1372,-114532.711895086,11341386.3355549
1372,-114530.015673445,11341381.3391652
1372,-114524.170457984,11341378.4504244
1372,-114524.712300175,11341405.0910339
1372,-114524.680754567,11341405.5418778
1372,-114523.778921331,11341403.6679997
1372,-114524.558283386,11341405.8201766
1372,-114506.972535714,11341453.4111141
1372,-114501.249791804,11341466.2815026
1372,-114507.5626241,11341462.5634316
1372,-114515.016665199,11341451.0845368
1372,-114556.588209711,11341408.7794197
1372,-114556.549241605,11341395.4006722
1372,-114499.216028102,11341335.4384285
1372,-114456.184114539,11341296.8977654
1372,-114460.366690126,11341259.9211412
1372,-114396.86168907,11341206.0350864
1372,-114361.278258904,11341184.7211146
1372,-114317.201646361,11341173.604008
1372,-114311.779516402,11341179.5596008
1372,-114297.431840949,11341185.1756691
1372,-114300.864743068,11341191.268556
1372,-114292.434648899,11341186.1422934
1372,-114304.451661912,11341187.8213624
1372,-114307.266641701,11341185.9678929
1372,-114317.654418338,11341182.1904515
1372,-114311.072524105,11341202.7882679
1372,-114333.208249518,11341205.0721728
1372,-114358.697087194,11341217.1466269
1372,-114376.611272833,11341207.940505
1372,-114378.938224296,11341214.8386028
1372,-114389.144151948,11341223.246935
1372,-114421.678795635,11341236.1210341
1372,-114423.625344592,11341244.0673905
1372,-114428.96954007,11341240.9652873
1372,-114427.548132515,11341250.9042624
1372,-114437.802307772,11341252.0452872
1372,-114441.305724938,11341254.8227085
1372,-114440.73975977,11341252.4126415
1372,-114434.447340518,11341252.9952136
1372,-114422.467435581,11341264.8730033
1372,-114418.242181102,11341274.2757895
1372,-114410.083005161,11341318.8907862
1372,-114415.64987524,11341336.0673836
